☘️广东频道,#genre#
揭阳生活,http://183.236.43.98:4013/udp/239.77.0.251:5146$订阅源
揭阳生活,http://pr.19760929.xyz:9688/rtp/239.77.0.251:5146$9688
揭阳生活,http://gd.wsd.gd.cn:1698/hls/7/index.m3u8$订阅源
揭阳生活,http://113.119.24.150:58888/udp/239.77.0.251:5146$订阅源
揭阳生活,http://113.119.26.229:58888/udp/239.77.0.251:5146$订阅源
揭阳综合,http://123.207.224.130:123/guangdong/jieyang.php?id=jyzh$自用源
揭阳综合,http://47.108.20.161:8866/guangdong/jieyang.php?id=jyzh$自用源
揭阳综合,http://kkk.888.3116598.xyz/api.php?n=Bpjt&id=NNlB8d&tk=EuWQIWwVA7n1$自用源
揭阳综合,http://183.236.43.98:4013/udp/239.77.0.229:5146$订阅源
揭阳综合,http://183.51.190.224:6633/udp/239.77.0.229:5146$订阅源
揭阳综合,http://183.30.201.218:10002/udp/239.77.0.229:5146$订阅源
揭阳综合,http://pr.19760929.xyz:9688/rtp/239.77.0.229:5146$9688
揭阳综合,http://gd.wsd.gd.cn:1698/hls/6/index.m3u8$订阅源
揭阳综合,http://27.41.245.32:801/hls/301/index.m3u8$订阅源
揭阳综合,http://113.119.24.150:58888/udp/239.77.0.229:5146$订阅源
揭阳综合,http://183.239.108.37:1698/hls/6/index.m3u8$1698
揭阳综合,http://113.119.26.229:58888/udp/239.77.0.229:5146$订阅源
广东少儿,http://112.92.129.96:9898/hls/131/index.m3u8$订阅源
广东少儿,http://183.236.43.98:4111/udp/239.77.0.250:5146$订阅源
广东少儿,http://183.236.43.98:4013/udp/239.77.0.250:5146$订阅源
广东少儿,http://183.51.190.224:6633/udp/239.77.0.250:5146$订阅源
广东少儿,http://pr.19760929.xyz:9688/rtp/239.77.0.250:5146$订阅源
广东少儿,http://183.239.108.37:1698/hls/17/index.m3u8$1698
广东少儿,http://183.30.201.218:10002/udp/239.77.0.250:5146$订阅源
广东珠江,http://iptv.4666888.xyz/iptv2A.php?id=19$订阅源
广东珠江,http://183.51.190.224:6633/udp/239.77.0.1:5146$订阅源
广东珠江,http://183.236.43.98:4013/udp/239.77.0.114:5146$订阅源
广东珠江,http://112.92.129.96:9898/hls/2/index.m3u8$订阅源
广东珠江,http://183.30.201.218:10002/udp/239.77.0.1:5146$订阅源
广东珠江,http://pr.19760929.xyz:9688/rtp/239.77.0.114:5146$订阅源
广东珠江,http://183.236.43.98:4013/udp/239.77.0.1:5146$订阅源
广东珠江,http://113.119.24.150:58888/udp/239.77.0.1:5146$订阅源
广东珠江,http://27.41.245.32:801/hls/25/index.m3u8$订阅源
广东珠江,http://183.239.108.37:1698/hls/13/index.m3u8$1698
广东珠江,http://pr.19760929.xyz:9688/rtp/239.77.0.1:5146$订阅源
广东珠江,http://113.119.26.229:58888/udp/239.77.0.1:5146$订阅源
广东珠江,http://113.119.26.229:58888/udp/239.77.0.114:5146$订阅源
广东卫视,https://iptv.catvod.com/live.php?id=%E5%B9%BF%E4%B8%9C%E5%8D%AB%E8%A7%86&ts=1771974003&token=3f0cc3d14e183803adbf5e2d6938c93b7a0aafcad4d3207c753e0df64811a1b6$订阅源
广东卫视,http://23.237.228.134/live6/guangdong.m3u8$订阅源
广东卫视,http://38.75.136.137:98/gslb/dsdqpub/gdwshd.m3u8?auth=testpub$订阅源
广东卫视,http://36.110.54.118:866/hls/32/index.m3u8$订阅源
广东卫视,http://112.109.206.85:9999/rtp/239.255.40.52:8208$订阅源
广东卫视,http://114.100.195.125:4022/rtp/238.1.78.161:7160$订阅源
广东卫视,http://111.127.156.214:51234/rtp/239.29.0.123:5000$订阅源
广东卫视,http://121.57.88.206:898/hls/22/index.m3u8$订阅源
广东卫视,http://220.167.170.168:4000/rtp/239.120.1.126:8814$订阅源
广东卫视,http://iptv.4666888.xyz/iptv2A.php?id=18$订阅源
广东卫视,http://112.92.129.96:9898/hls/1/index.m3u8$订阅源
广东卫视,http://183.30.201.218:10002/udp/239.77.1.19:5146$订阅源
广东卫视,http://202.102.201.244:40022/udp/238.1.79.25:4312$订阅源
广东卫视,http://gfr.x3322.net:9901/tsfile/live/1096_1.m3u8$订阅源
广东卫视,http://183.51.190.224:6633/udp/239.77.0.84:5146$订阅源
广东新闻,http://112.92.129.96:9898/hls/4/index.m3u8$订阅源
广东新闻,http://183.51.190.224:6633/udp/239.77.0.173:5146$订阅源
广东新闻,http://183.30.201.218:10002/udp/239.77.0.173:5146$订阅源
广东新闻,http://pr.19760929.xyz:9688/rtp/239.77.0.173:5146$订阅源
广东新闻,http://183.239.108.37:1698/hls/11/index.m3u8$1698
广东新闻,http://183.236.43.98:4013/udp/239.77.0.173:5146$订阅源
广东新闻,http://111.221.137.234:44330/tsfile/live/0107_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
广东民生,http://112.92.129.96:9898/hls/3/index.m3u8$订阅源
广东民生,http://183.239.108.37:1698/hls/10/index.m3u8$1698
广东民生,http://183.51.190.224:6633/udp/239.77.0.225:5146$订阅源
广东民生,http://183.236.43.98:4013/udp/239.77.0.225:5146$订阅源
广东民生,http://183.30.201.218:10002/udp/239.77.0.225:5146$订阅源
广东民生,http://pr.19760929.xyz:9688/rtp/239.77.0.225:5146$订阅源
广东体育,https://iptv.catvod.com/live.php?id=%E5%B9%BF%E4%B8%9C%E4%BD%93%E8%82%B2$订阅源
广东体育,http://iptv.4666888.xyz/iptv2A.php?id=20$订阅源
广东体育,http://112.92.129.96:9898/hls/5/index.m3u8$订阅源
广东体育,http://183.30.201.218:10002/udp/239.77.0.112:5146$订阅源
广东体育,http://183.51.190.224:6633/udp/239.77.0.112:5146$订阅源
广东体育,http://pr.19760929.xyz:9688/rtp/239.77.0.168:5146$订阅源
广东体育,http://27.41.245.32:801/hls/204/index.m3u8$订阅源
广东体育,http://183.239.108.37:1698/hls/12/index.m3u8$1698
广东体育,http://183.236.43.98:4013/udp/239.77.0.168:5146$订阅源
广东体育,http://111.221.137.234:44330/tsfile/live/0124_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
广东体育,http://gd.wsd.gd.cn:1698/hls/12/index.m3u8$订阅源
广东体育,http://183.236.43.98:4013/udp/239.77.0.112:5146$订阅源
大湾区卫视,http://112.92.129.96:9898/hls/8/index.m3u8$订阅源
大湾区卫视,http://pr.19760929.xyz:9688/rtp/239.77.0.215:5146$订阅源
大湾区卫视,http://183.51.190.224:6633/udp/239.77.0.215:5146$订阅源
大湾区卫视,http://183.30.201.218:10002/udp/239.77.0.215:5146$订阅源
大湾区卫视,http://gd.wsd.gd.cn:1698/hls/15/index.m3u8$订阅源
大湾区卫视,http://36.36.200.198:44330/tsfile/live/1007_1.m3u8?key=txiptv$订阅源
大湾区卫视,http://111.221.137.155:44330/tsfile/live/1002_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
大湾区卫视,http://113.119.24.150:58888/udp/239.77.0.215:5146$订阅源
大湾区卫视,http://183.239.108.37:1698/hls/15/index.m3u8$1698
大湾区卫视,http://183.236.43.98:4013/udp/239.77.0.215:5146$订阅源
大湾区卫视,http://113.119.26.229:58888/udp/239.77.0.215:5146$订阅源

🌊港·澳·台,#genre#
翡翠台,http://kkk.888.3116598.xyz/api.php?n=Bpjt&id=kBXBw8&tk=EuWQIWwVA7n1$自用源
翡翠台,http://mytv.cdn.loc.cc/o12.php?id=fct$自用源
翡翠台,https://cdn6.163189.xyz/163189/fct4k$自用源
翡翠台,http://hls.168.us.kg/u/81/master.m3u8$自用源
翡翠台,http://php.jdshipin.com/TVOD/iptv.php?id=fct
翡翠台,http://php.jdshipin.com/TVOD/iptv.php?id=fct2
翡翠台,http://php.jdshipin.com/TVOD/iptv.php?id=fct3
翡翠台,http://112.92.129.96:9898/hls/91/index.m3u8$订阅源
翡翠台,http://74.91.26.218:82/live/jade.m3u8$订阅源
翡翠台,http://116.77.33.98:44330/tsfile/live/1008_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
翡翠台,http://111.221.137.152:44330/tsfile/live/1009_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
翡翠台,http://36.36.200.198:44330/tsfile/live/1008_1.m3u8$订阅源
翡翠台,http://36.36.200.196:44330/tsfile/live/1008_1.m3u8$订阅源
翡翠台,http://gd.wsd.gd.cn:1698/hls/92/index.m3u8$订阅源
翡翠台,http://111.221.137.234:44330/tsfile/live/0141_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
翡翠台,http://120.196.235.42:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
翡翠台,http://orz.jkun.cf/smt.php?id=Jade_xue$订阅源
翡翠台,http://orz.jkun.cf/smt.php?id=jade_twn$订阅源
明珠台,http://mytv.cdn.loc.cc/o12.php?id=mzt$自用源
明珠台,http://kkk.888.3116598.xyz/api.php?n=Bpjt&id=0kKsxj&tk=EuWQIWwVA7n1$自用源
明珠台,http://php.jdshipin.com/TVOD/iptv.php?id=mzt
明珠台,http://php.jdshipin.com/TVOD/iptv.php?id=mzt2
明珠台,http://112.92.129.96:9898/hls/110/index.m3u8$订阅源
明珠台,http://36.36.200.198:44330/tsfile/live/1009_1.m3u8$订阅源
明珠台,http://111.221.137.152:44330/tsfile/live/1010_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
明珠台,http://36.36.200.196:44330/tsfile/live/1009_1.m3u8$订阅源
明珠台,http://183.239.108.37:1698/hls/93/index.m3u8$订阅源
明珠台,http://gd.wsd.gd.cn:1698/hls/93/index.m3u8$订阅源
明珠台,http://111.221.137.234:44330/tsfile/live/0112_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
TVB无线新闻,http://kkk.888.3116598.xyz/api.php?n=Bpjt&id=bfIYXv&tk=EuWQIWwVA7n1$自用源
TVB无线新闻,https://cdn6.101.qzz.io/163189/wxxw$自用源
TVB无线新闻,http://hls.168.us.kg/u/83/master.m3u8$自用源
TVB无线新闻,http://php.jdshipin.com:8880/smt.php?id=inews_twn$自用源
TVB无线新闻,https://cdn9.163189.xyz/smt3.1.1.php?id=inews_twn$自用源
TVB无线新闻,http://php.jdshipin.com/TVOD/iptv.php?id=tvbxw
TVB无线新闻,http://php.jdshipin.com/TVOD/iptv.php?id=wxxwt
TVB无线新闻,http://74.91.26.218:82/live/inews.m3u8$订阅源
TVB无线新闻,http://orz.jkun.cf/smt.php?id=inews_twn$订阅源
TVB星河,http://kkk.888.3116598.xyz/api.php?n=Bpjt&id=VJWJ87&tk=EuWQIWwVA7n1$自用源
TVB星河,https://cdn6.101.qzz.io/163189/tvbxh$自用源
TVB星河,http://php.jdshipin.com/TVOD/iptv.php?id=xinghe
TVB星河,http://112.92.129.96:9898/hls/122/index.m3u8$订阅源
TVB星河,http://orz.jkun.cf/smt.php?id=tvbxinhe_twn$订阅源
TVB星河,http://orz.jkun.cf/smt.php?id=Xinhe$订阅源
ViuTV,http://hls.168.us.kg/u/99/master.m3u8$自用源
ViuTV,http://php.jdshipin.com:8880/smt.php?id=viu1_twn$自用源
ViuTV,http://php.jdshipin.com/TVOD/iptv.php?id=viutv2
ViuTV,http://php.jdshipin.com/TVOD/iptv.php?id=viutv
ViuTV,https://turkmedya-live.ercdn.net/tv360/tv360.m3u8$订阅源
ViuTV,http://bziyunshao.synology.me:8889/bysid/99$订阅源
凤凰中文,http://kkk.888.3116598.xyz/api.php?n=Bpjt&id=nfTarK&tk=EuWQIWwVA7n1$自用源
凤凰中文,https://cdn6.163189.xyz/163189/fhzw$自用源
凤凰中文,http://php.jdshipin.com:8880/smt.php?id=phoenixtv_hd$自用源
凤凰中文,http://php.jdshipin.com/TVOD/iptv.php?id=fhzw
凤凰中文,http://112.92.129.96:9898/hls/128/index.m3u8$订阅源
凤凰中文,http://gd.wsd.gd.cn:1698/hls/96/index.m3u8$订阅源
凤凰中文,http://218.104.239.114:9901/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
凤凰中文,http://183.239.108.37:1698/hls/96/index.m3u8$订阅源
凤凰中文,http://iptv.4666888.xyz/iptv2A.php?id=27$本地源
凤凰中文,http://27.41.245.32:801/hls/205/index.m3u8$订阅源
凤凰中文,http://218.206.193.218:8888/hls/67/index.m3u8$订阅源
凤凰中文,http://36.36.200.196:44330/tsfile/live/1011_1.m3u8$订阅源
凤凰中文,http://111.221.137.234:44330/tsfile/live/0141_2.m3u8?key=txiptv&playlive=0&authid=0$订阅源
凤凰中文,http://58.46.71.65:8188/udp/239.76.253.134:9000$订阅源
凤凰中文,http://171.213.149.203:8188/udp/239.93.0.162:2192$订阅源
凤凰中文,http://171.213.154.146:8188/udp/239.93.0.162:2192$订阅源
凤凰中文,http://58.46.71.65:8188/udp/239.76.246.134:1234$订阅源
凤凰资讯,http://kkk.888.3116598.xyz/api.php?n=Bpjt&id=3DjwET&tk=EuWQIWwVA7n1$自用源
凤凰资讯,https://cdn6.101.qzz.io/163189/fhzx$自用源
凤凰资讯,http://php.jdshipin.com:8880/smt.php?id=phoenixinfo_hd$自用源
凤凰资讯,http://php.jdshipin.com/TVOD/iptv.php?id=fhzx
凤凰资讯,http://php.jdshipin.com/TVOD/iptv.php?id=fhzx2
凤凰资讯,http://218.104.239.114:9901/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
凤凰资讯,http://183.239.108.37:1698/hls/95/index.m3u8$订阅源
凤凰资讯,http://218.206.193.218:8888/hls/66/index.m3u8$订阅源
凤凰资讯,http://58.46.71.65:8188/udp/239.76.253.135:9000$订阅源
凤凰资讯,http://171.213.149.203:8188/udp/239.93.0.118:2191$订阅源
凤凰资讯,http://171.213.154.146:8188/udp/239.93.0.118:2191$订阅源
凤凰资讯,http://58.46.71.65:8188/udp/239.76.246.135:1234$订阅源
凤凰香港,http://kkk.888.3116598.xyz/api.php?n=Bpjt&id=5icOTx&tk=EuWQIWwVA7n1$自用源
凤凰香港,http://php.jdshipin.com:8880/smt.php?id=hkphoenix_twn$自用源
凤凰香港,http://php.jdshipin.com/TVOD/iptv.php?id=fhhk
凤凰香港,http://php.jdshipin.com/TVOD/iptv.php?id=fhhk2
凤凰香港,http://183.239.108.37:1698/hls/97/index.m3u8$订阅源
香港卫视,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=HyEuCi&tk=inWducl7RAaR$自用源
澳视澳门,http://112.92.129.96:9898/hls/135/index.m3u8$订阅源
澳视澳门,http://iptv.4666888.xyz/iptv2A.php?id=41$本地源
澳视澳门,http://grandprix2023.asuscomm.com:8891/bysid/91.m3u8$订阅源
民视,http://iptv.4666888.xyz/iptv2A.php?id=55$本地源

📺央视频道,#genre#
CCTV-1,https://iptv.catvod.com/live.php?id=CCTV1&ts=1771974003&token=ebfe8669731a79a6b4434d6209151b0932547fcbc50156a5a789b2b7e36c21f2$订阅源
CCTV-1,http://38.75.136.137:98/gslb/dsdqbv/cctv1hd.m3u8?auth=test20251009$订阅源
CCTV-1,http://23.237.228.134/live5/CCTV1.m3u8$订阅源
CCTV-1,http://121.57.88.206:898/hls/1/index.m3u8$订阅源
CCTV-1,http://74.91.26.218:82/live/cctv1hd.m3u8$订阅源
CCTV-1,http://36.110.54.118:866/hls/1/index.m3u8$订阅源
CCTV-1,http://183.51.190.224:6633/udp/239.77.1.17:5146$订阅源
CCTV-1,http://183.30.201.218:10002/udp/239.77.1.17:5146$订阅源
CCTV-1,http://111.127.156.214:51234/rtp/239.29.0.113:5000$订阅源
CCTV-1,http://220.167.170.168:4000/rtp/239.120.1.119:8260$订阅源
CCTV-1,http://183.30.201.218:10002/udp/239.77.1.144:5146$订阅源
CCTV-1,http://183.51.190.224:6633/udp/239.77.1.144:5146$订阅源
CCTV-1,http://183.236.43.98:4013/udp/239.77.1.144:5146$订阅源
CCTV-1,http://112.109.206.85:9999/rtp/239.255.40.35:8208$订阅源
CCTV-1,http://112.92.129.96:9898/hls/18/index.m3u8$订阅源
CCTV-2,http://php.cqshushu.ggff.net/jzb.php?id=cctv2&公众号【医工学习日志】
CCTV-2,http://web9916.w.computerqwq.cf/jzb.php?id=cctv2&公众号
CCTV-2,https://iptv.catvod.com/live.php?id=CCTV2&ts=1771974003&token=b21871f692b335d7ca89c73ff7d6232dfcd556318ece580e38d43b7550fc12b9$订阅源
CCTV-2,http://74.91.26.218:82/live/cctv2hd.m3u8$订阅源
CCTV-2,http://38.75.136.137:98/gslb/dsdqbv/cctv2hd.m3u8?auth=test20251009$订阅源
CCTV-2,http://23.237.228.134/live5/CCTV2.m3u8$订阅源
CCTV-2,http://36.110.54.118:866/hls/2/index.m3u8$订阅源
CCTV-2,http://121.57.88.206:898/hls/2/index.m3u8$订阅源
CCTV-2,http://183.30.201.218:10002/udp/239.77.1.158:5146$订阅源
CCTV-2,http://183.236.43.98:4013/udp/239.77.1.158:5146$订阅源
CCTV-2,http://113.119.24.150:58888/udp/239.77.1.158:5146$订阅源
CCTV-2,http://111.127.156.214:51234/rtp/239.29.0.116:5000$订阅源
CCTV-2,http://220.167.170.168:4000/rtp/239.120.1.223:9484$订阅源
CCTV-2,http://112.92.129.96:9898/hls/19/index.m3u8$订阅源
CCTV-2,http://123.179.60.87:4022/rtp/239.29.0.116:5000$订阅源
CCTV-2,http://gfr.x3322.net:9901/tsfile/live/1067_1.m3u8$订阅源
CCTV-2,http://183.51.190.224:6633/udp/239.77.1.158:5146$订阅源
CCTV-3,http://php.cqshushu.ggff.net/jzb.php?id=cctv3&公众号【医工学习日志】
CCTV-3,http://web9916.w.computerqwq.cf/jzb.php?id=cctv3&公众号
CCTV-3,https://iptv.catvod.com/live.php?id=CCTV-3$订阅源
CCTV-3,https://iptv.catvod.com/live.php?id=CCTV3&ts=1771974003&token=e236c3d87b575070a5c4f21913005ddc3b26bc26982527d8c240bd6bf222d105$订阅源
CCTV-3,http://74.91.26.218:82/live/cctv3hd.m3u8$订阅源
CCTV-3,http://23.237.228.134/live5/CCTV3.m3u8$订阅源
CCTV-3,http://38.75.136.137:98/gslb/dsdqbv/cctv3hd.m3u8?auth=test20251009$订阅源
CCTV-3,http://121.57.88.206:898/hls/3/index.m3u8$订阅源
CCTV-3,http://112.92.129.96:9898/hls/20/index.m3u8$订阅源
CCTV-3,http://36.110.54.118:866/hls/3/index.m3u8$订阅源
CCTV-3,http://183.51.190.224:6633/udp/239.77.0.169:5146$订阅源
CCTV-3,http://183.236.43.98:4013/udp/239.77.0.169:5146$订阅源
CCTV-3,http://202.102.201.244:40022/udp/238.1.78.170:7232$订阅源
CCTV-3,http://117.30.58.100:18888/rtp/239.61.3.34:9722$订阅源
CCTV-3,http://111.127.156.214:51234/rtp/239.29.1.133:5000$订阅源
CCTV-3,http://183.30.201.218:10002/udp/239.77.0.169:5146$订阅源
CCTV-3,http://pr.19760929.xyz:9688/rtp/239.77.0.169:5146$订阅源
CCTV-4,http://php.cqshushu.ggff.net/jzb.php?id=cctv4o&公众号【医工学习日志】
CCTV-4,http://web9916.w.computerqwq.cf/jzb.php?id=cctv4o&公众号【医工学习日志】
CCTV-4,https://iptv.catvod.com/live.php?id=CCTV4%E6%AC%A7%E6%B4%B2$订阅源
CCTV-4,https://iptv.catvod.com/live.php?id=CCTV4&ts=1771974003&token=6846ba2c7f2da70b0b67d831489bf08639c051facdba6b4f42c08135f4fd74e3$订阅源
CCTV-4,http://38.75.136.137:98/gslb/dsdqbv/cctv4hd.m3u8?auth=test20251009$订阅源
CCTV-4,http://74.91.26.218:82/live/cctv4hd.m3u8$订阅源
CCTV-4,http://36.110.54.118:866/hls/4/index.m3u8$订阅源
CCTV-4,http://121.57.88.206:898/hls/4/index.m3u8$订阅源
CCTV-4,http://183.30.201.218:10002/udp/239.77.1.166:5146$订阅源
CCTV-4,http://115.171.216.64:4000/rtp/225.1.8.4:8092$订阅源
CCTV-4,http://112.109.206.85:9999/rtp/239.255.40.198:8208$订阅源
CCTV-4,http://183.30.201.218:10002/udp/239.77.1.163:5146$订阅源
CCTV-4,http://111.127.156.214:51234/rtp/239.29.0.87:5000$订阅源
CCTV-4,http://117.30.58.100:18888/rtp/239.61.2.206:9224$订阅源
CCTV-4,http://220.167.170.168:4000/rtp/239.120.1.159:9012$订阅源
CCTV-4,http://144.255.32.191:8288/udp/239.21.2.29:5002$订阅源
CCTV-4,http://58.46.71.65:8188/udp/239.76.246.154:1234$订阅源
CCTV-5,http://php.cqshushu.ggff.net/jzb.php?id=cctv5&公众号【医工学习日志】
CCTV-5,http://web9916.w.computerqwq.cf/jzb.php?id=cctv5&公众号
CCTV-5,https://iptv.catvod.com/live.php?id=CCTV5$订阅源
CCTV-5,http://121.57.88.206:898/hls/5/index.m3u8$订阅源
CCTV-5,http://112.92.129.96:9898/hls/22/index.m3u8$订阅源
CCTV-5,http://36.110.54.118:866/hls/5/index.m3u8$订阅源
CCTV-5,http://144.255.16.122:6688/udp/239.21.2.46:5002$订阅源
CCTV-5,http://115.171.80.79:1688/rtp/225.1.8.89:8000$订阅源
CCTV-5,http://223.198.243.214:4000/rtp/239.253.64.245:5140$订阅源
CCTV-5,http://36.49.51.207:8800/rtp/239.37.0.232:5540$订阅源
CCTV-5,http://74.91.26.218:82/live/cctv5hd.m3u8$订阅源
CCTV-5,http://38.75.136.137:98/gslb/dsdqpub/cctv5p.m3u8?auth=testpub$订阅源
CCTV-5,http://gd.wsd.gd.cn:1698/hls/21/index.m3u8$订阅源
CCTV-5,http://36.36.200.198:44330/tsfile/live/0005_1.m3u8?key=txiptv$订阅源
CCTV-5,http://111.221.137.155:44330/tsfile/live/0005_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
CCTV-5,http://220.167.170.168:4000/rtp/239.120.1.46:8248$订阅源
CCTV-5,http://pr.19760929.xyz:9688/rtp/239.77.0.170:5146$订阅源
CCTV-5+,https://iptv.catvod.com/live.php?id=CCTV5%2B&ts=1771974003&token=5133bca07e525088a4efd811a49a1daaf8c5708e6e7c161f78b8b8a0b2932c3d$订阅源
CCTV-5+,http://121.57.88.206:898/hls/18/index.m3u8$订阅源
CCTV-5+,http://112.92.129.96:9898/hls/23/index.m3u8$订阅源
CCTV-5+,http://74.91.26.218:82/live/cctv5p.m3u8$订阅源
CCTV-5+,http://36.49.51.207:8800/rtp/239.37.0.121:5540$订阅源
CCTV-5+,http://112.109.206.85:9999/rtp/239.255.40.34:8208$订阅源
CCTV-5+,http://home.scanflove.com:7788/rtp/235.254.199.121:7980$订阅源
CCTV-5+,http://36.36.200.198:44330/tsfile/live/0006_1.m3u8?key=txiptv$订阅源
CCTV-5+,http://pr.19760929.xyz:9688/rtp/239.77.1.31:5146$订阅源
CCTV-5+,http://58.46.71.65:8188/udp/239.76.254.215:9000$订阅源
CCTV-5+,http://183.239.108.37:1698/hls/22/index.m3u8$订阅源
CCTV-5+,http://114.100.195.125:4022/rtp/238.1.78.237:7768$订阅源
CCTV-5+,http://gfr.x3322.net:9901/tsfile/live/1083_1.m3u8$订阅源
CCTV-5+,http://pr.19760929.xyz:9688/rtp/239.77.0.87:5146$订阅源
CCTV-5+,http://gd.wsd.gd.cn:1698/hls/22/index.m3u8$订阅源
CCTV-6,http://web9916.w.computerqwq.cf/jzb.php?id=cctv6&公众号【医工学习日志】
CCTV-6,https://iptv.catvod.com/live.php?id=CCTV6%E7%94%B5%E5%BD%B1$订阅源
CCTV-6,https://iptv.catvod.com/live.php?id=CCTV6&ts=1771974003&token=9ad15d2650b13928c871a97b5d790ca00e01b3e1d97dd0763fe305a832c49dcf$订阅源
